"","newid","id","kickoff_time","kickoff_time_formatted","team_h_score","team_a_score","was_home","round","total_points","value","transfers_balance","selected","transfers_in","transfers_out","loaned_in","loaned_out","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","element","fixture","opponent_team"
"2125",56,20213,"2018-04-28T14:00:00Z","28 Apr 15:00",0,0,FALSE,36,6,46,-4774,180095,1097,5871,0,0,90,0,0,1,0,0,0,0,0,0,0,0,26,30.4,0.2,0,3.1,0,0,0,12,4,0,0,0,43,31,0,0,0,0,0,0,0,1,0,56,351,4
"2126",56,20886,"2018-05-04T19:00:00Z","04 May 20:00",1,0,TRUE,37,6,46,-4780,174974,2614,7394,0,0,90,0,0,1,0,0,0,0,0,0,0,0,23,23.4,0,4,2.7,0,0,0,10,4,0,0,0,27,22,0,0,0,0,0,0,1,1,1,56,363,12
"2127",56,20885,"2018-05-09T19:00:00Z","09 May 20:00",3,1,FALSE,37,0,46,-4780,174974,2614,7394,0,0,90,0,0,0,3,0,0,0,1,0,0,0,12,37.2,0.1,17,5.4,0,0,0,15,5,0,1,0,28,23,0,0,0,0,0,0,0,1,0,56,306,11
"2128",56,21877,"2018-05-13T14:00:00Z","13 May 15:00",4,0,FALSE,38,1,46,-4196,170783,964,5160,0,0,70,0,0,0,3,0,0,0,0,0,0,0,13,27.4,0.1,0,2.8,0,0,0,12,0,0,1,0,14,12,0,0,0,0,1,0,0,0,0,56,374,10
"2129",57,57,"2017-08-12T16:30:00Z","12 Aug 17:30",0,2,TRUE,1,0,40,0,294924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,11
"2130",57,568,"2017-08-19T14:00:00Z","19 Aug 15:00",2,0,FALSE,2,0,40,-14367,303829,10728,25095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,13,9
"2131",57,1084,"2017-08-26T14:00:00Z","26 Aug 15:00",0,0,FALSE,3,0,40,-30735,280232,6549,37284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,27,18
"2132",57,1615,"2017-09-09T14:00:00Z","09 Sep 15:00",3,1,TRUE,4,0,40,-34659,249371,2768,37427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,32,19
"2133",57,2159,"2017-09-15T19:00:00Z","15 Sep 20:00",2,1,FALSE,5,0,39,-2354,251499,20710,23064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,41,2
"2134",57,2705,"2017-09-24T15:00:00Z","24 Sep 16:00",1,0,TRUE,6,0,39,18212,279259,43470,25258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,59,13
"2135",57,3255,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,FALSE,7,0,39,27921,316053,46808,18887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,68,1
"2136",57,3809,"2017-10-15T12:30:00Z","15 Oct 13:30",1,1,TRUE,8,1,39,1119,323723,22172,21053,0,0,17,0,0,0,1,0,0,0,0,0,0,0,5,7,0.3,2,0.9,0,0,0,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,57,71,7
"2137",57,4366,"2017-10-20T19:00:00Z","20 Oct 20:00",0,3,FALSE,9,0,39,8497,335691,19049,10552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,90,20
"2138",57,4925,"2017-10-29T13:30:00Z","29 Oct 13:30",1,1,TRUE,10,0,39,16438,357156,31976,15538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,93,14
"2139",57,5488,"2017-11-04T15:00:00Z","04 Nov 15:00",0,1,FALSE,11,0,39,14952,376536,26252,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,107,16
"2140",57,6054,"2017-11-20T20:00:00Z","20 Nov 20:00",2,2,TRUE,12,0,39,8314,390609,23440,15126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,113,15
"2141",57,6623,"2017-11-25T15:00:00Z","25 Nov 15:00",1,0,FALSE,13,0,39,-3228,389214,6708,9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,124,12
"2142",57,7193,"2017-11-28T19:45:00Z","28 Nov 19:45",0,0,TRUE,14,0,39,-4293,386251,4852,9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,131,6
"2143",57,7764,"2017-12-02T15:00:00Z","02 Dec 15:00",1,5,TRUE,15,0,39,-3393,384595,5091,8484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,143,10
"2144",57,8338,"2017-12-09T15:00:00Z","09 Dec 15:00",2,0,FALSE,16,0,39,-2370,384894,6842,9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,153,8
"2145",57,8915,"2017-12-13T20:00:00Z","13 Dec 20:00",2,0,FALSE,17,0,39,-5511,380629,2521,8032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,169,17
"2146",57,9493,"2017-12-16T15:00:00Z","16 Dec 15:00",0,0,TRUE,18,0,39,-7645,374273,2439,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,173,4
"2147",57,10073,"2017-12-23T15:00:00Z","23 Dec 15:00",1,0,TRUE,19,0,39,-6785,369630,4221,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,182,18
"2148",57,10658,"2017-12-26T15:00:00Z","26 Dec 15:00",2,0,FALSE,20,0,39,-5132,365821,2136,7268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,192,5
"2149",57,11244,"2017-12-30T15:00:00Z","30 Dec 15:00",0,0,FALSE,21,0,39,-7088,360416,4174,11262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,207,13
"2150",57,11770,"2018-01-01T12:30:00Z","01 Jan 12:30",2,2,TRUE,22,0,39,-6960,354179,4664,11624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,212,2
"2151",57,12422,"2018-01-13T15:00:00Z","13 Jan 15:00",2,0,FALSE,23,0,39,-7879,348889,6922,14801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,230,19
"2152",57,13020,"2018-01-20T12:30:00Z","20 Jan 12:30",0,4,TRUE,24,0,39,-3415,346957,4381,7796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,232,5
"2153",57,13623,"2018-01-31T19:45:00Z","31 Jan 19:45",1,1,FALSE,25,0,39,-1884,347109,5213,7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,248,14
"2154",57,14236,"2018-02-03T15:00:00Z","03 Feb 15:00",3,1,TRUE,26,0,39,-2876,344998,2345,5221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,253,20
"2155",57,14861,"2018-02-10T15:00:00Z","10 Feb 15:00",1,1,FALSE,27,0,39,-2810,343726,3952,6762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,267,15
"2156",57,15488,"2018-02-24T15:00:00Z","24 Feb 15:00",4,1,TRUE,28,0,39,-1417,344650,4638,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,273,16
"2157",57,16118,"2018-03-04T13:30:00Z","04 Mar 13:30",2,1,TRUE,29,0,39,-1182,344532,2194,3376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,281,1
"2158",57,16751,"2018-03-10T15:00:00Z","10 Mar 15:00",2,0,FALSE,30,0,39,-1013,307179,2633,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,294,7
"2159",57,17652,"2018-03-31T14:00:00Z","31 Mar 15:00",0,2,TRUE,32,0,39,-2823,302202,2789,5612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,312,9
"2160",57,18289,"2018-04-07T14:00:00Z","07 Apr 15:00",1,1,TRUE,33,0,39,-2085,300868,2184,4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,323,8
"2161",57,18960,"2018-04-14T14:00:00Z","14 Apr 15:00",3,2,FALSE,34,0,39,-1850,303499,3681,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,332,6
"2162",57,18961,"2018-04-17T18:45:00Z","17 Apr 19:45",1,1,TRUE,34,0,39,-1850,303499,3681,5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,343,17
"2163",57,20214,"2018-04-28T14:00:00Z","28 Apr 15:00",0,0,FALSE,36,0,38,8241,307125,12476,4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,351,4
"2164",57,20888,"2018-05-04T19:00:00Z","04 May 20:00",1,0,TRUE,37,0,38,13055,327667,19085,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,363,12
"2165",57,20887,"2018-05-09T19:00:00Z","09 May 20:00",3,1,FALSE,37,0,38,13055,327667,19085,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,306,11
"2166",57,21878,"2018-05-13T14:00:00Z","13 May 15:00",4,0,FALSE,38,0,38,8544,334685,15803,7259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,374,10
"2167",58,58,"2017-08-12T16:30:00Z","12 Aug 17:30",0,2,TRUE,1,1,45,0,11889,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,14,20.2,0.3,0,2.1,0,0,0,7,8,0,1,0,24,18,0,0,0,0,0,0,0,0,1,58,2,11
"2168",58,569,"2017-08-19T14:00:00Z","19 Aug 15:00",2,0,FALSE,2,1,45,-167,13564,761,928,0,0,90,0,0,0,2,0,0,0,0,0,0,0,15,15.6,6.2,0,2.2,0,1,0,2,5,0,1,0,71,65,0,0,0,0,0,0,0,2,0,58,13,9
"2169",58,1085,"2017-08-26T14:00:00Z","26 Aug 15:00",0,0,FALSE,3,0,45,-1088,12776,289,1377,0,0,45,0,0,0,0,0,0,0,1,0,0,0,0,3.2,1,0,0.4,0,0,0,3,3,0,0,0,23,17,0,0,0,0,0,0,0,3,1,58,27,18
"2170",58,1616,"2017-09-09T14:00:00Z","09 Sep 15:00",3,1,TRUE,4,7,45,-1253,11746,173,1426,0,0,61,0,0,1,0,0,0,0,0,0,0,1,23,4.6,2.2,0,0.7,0,0,0,3,5,0,0,0,40,33,0,0,0,0,0,0,0,1,0,58,32,19
"2171",58,2160,"2017-09-15T19:00:00Z","15 Sep 20:00",2,1,FALSE,5,0,45,-381,11509,641,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,41,2
"2172",58,2706,"2017-09-24T15:00:00Z","24 Sep 16:00",1,0,TRUE,6,7,45,-1346,10207,95,1441,0,0,90,0,0,1,0,0,0,0,0,0,0,1,29,27.8,27.9,2,5.8,0,1,0,6,3,2,0,0,57,47,0,0,0,0,2,0,0,0,2,58,59,13
"2173",58,3256,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,FALSE,7,1,45,2031,12849,3083,1052,0,0,90,0,0,0,2,0,0,0,0,0,0,0,11,13.4,1.5,0,1.5,0,0,0,8,4,0,0,0,28,23,0,0,0,0,0,0,0,0,0,58,68,1
"2174",58,3810,"2017-10-15T12:30:00Z","15 Oct 13:30",1,1,TRUE,8,1,45,-15,13155,1043,1058,0,0,90,0,0,0,1,0,0,0,1,0,0,0,4,3.2,12.5,2,1.8,0,0,0,3,6,1,0,0,41,30,1,0,0,0,1,0,0,2,1,58,71,7
"2175",58,4367,"2017-10-20T19:00:00Z","20 Oct 20:00",0,3,FALSE,9,8,45,323,13615,929,606,0,0,90,0,0,1,0,0,0,0,0,0,0,2,30,23,4.8,0,2.8,0,1,0,9,6,0,0,0,41,35,0,0,0,0,0,0,0,0,1,58,90,20
"2176",58,4926,"2017-10-29T13:30:00Z","29 Oct 13:30",1,1,TRUE,10,2,45,6694,21216,8396,1702,0,0,90,0,0,0,1,0,0,0,0,0,0,0,10,6.4,1.8,0,0.8,0,0,0,2,8,0,0,0,52,41,0,0,0,0,0,0,0,1,0,58,93,14
"2177",58,5489,"2017-11-04T15:00:00Z","04 Nov 15:00",0,1,FALSE,11,6,45,-82,21356,1314,1396,0,0,90,0,0,1,0,0,0,0,0,0,0,0,20,12.4,2,0,1.4,0,0,0,3,2,0,0,0,37,29,0,0,0,0,1,0,0,1,1,58,107,16
"2178",58,6055,"2017-11-20T20:00:00Z","20 Nov 20:00",2,2,TRUE,12,1,45,7923,30157,9311,1388,0,0,90,0,0,0,2,0,0,0,0,0,0,0,13,19.2,1.6,0,2.1,0,0,0,5,4,0,0,0,35,31,0,0,0,0,0,0,0,0,0,58,113,15
"2179",58,6624,"2017-11-25T15:00:00Z","25 Nov 15:00",1,0,FALSE,13,2,45,-518,29895,1903,2421,0,0,90,0,0,0,1,0,0,0,0,0,0,0,16,14.8,11.1,2,2.8,0,0,0,5,5,1,2,0,30,26,0,0,0,0,2,0,0,1,1,58,124,12
"2180",58,7194,"2017-11-28T19:45:00Z","28 Nov 19:45",0,0,TRUE,14,6,45,3427,33682,4709,1282,0,0,90,0,0,1,0,0,0,0,0,0,0,0,23,7.4,1.9,6,1.5,0,0,0,2,5,0,0,0,51,42,0,0,0,0,0,0,0,1,0,58,131,6
"2181",58,7765,"2017-12-02T15:00:00Z","02 Dec 15:00",1,5,TRUE,15,0,45,5401,39606,7620,2219,0,0,76,0,0,0,3,0,0,0,1,0,0,0,7,2.2,2.4,0,0.5,0,0,0,0,3,0,1,0,39,35,0,0,0,0,2,0,0,1,0,58,143,10
"2182",58,8339,"2017-12-09T15:00:00Z","09 Dec 15:00",2,0,FALSE,16,1,45,1089,41258,3434,2345,0,0,90,0,0,0,2,0,0,0,0,0,0,0,19,27.6,1.6,0,2.9,0,0,0,10,7,0,2,0,43,31,0,0,0,0,0,0,0,1,1,58,153,8
"2183",58,8916,"2017-12-13T20:00:00Z","13 Dec 20:00",2,0,FALSE,17,0,45,-1932,39469,777,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,169,17
"2184",58,9494,"2017-12-16T15:00:00Z","16 Dec 15:00",0,0,TRUE,18,7,45,-1360,38257,1035,2395,0,0,90,0,0,1,0,0,0,0,0,0,0,1,28,24.6,18.3,2,4.5,0,1,0,5,6,1,1,0,59,44,0,0,0,0,0,0,0,1,1,58,173,4
"2185",58,10074,"2017-12-23T15:00:00Z","23 Dec 15:00",1,0,TRUE,19,6,45,11685,50896,14007,2322,0,0,90,0,0,1,0,0,0,0,0,0,0,0,25,5.4,1.6,4,1.1,0,0,0,2,4,0,0,0,32,27,0,0,0,0,0,0,0,1,2,58,182,18
"2186",58,10659,"2017-12-26T15:00:00Z","26 Dec 15:00",2,0,FALSE,20,0,45,8092,59776,11443,3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,192,5
"2187",58,11245,"2017-12-30T15:00:00Z","30 Dec 15:00",0,0,FALSE,21,6,45,5446,65883,10395,4949,0,0,90,0,0,1,0,0,0,0,0,0,0,0,29,27,3.8,0,3.1,0,0,0,13,4,0,0,0,50,44,0,0,0,0,1,0,0,0,1,58,207,13
"2188",58,11771,"2018-01-01T12:30:00Z","01 Jan 12:30",2,2,TRUE,22,1,45,14024,80366,19346,5322,0,0,13,0,0,0,1,0,0,0,0,0,0,0,3,3.2,0.3,0,0.4,0,0,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,58,212,2
"2189",58,12423,"2018-01-13T15:00:00Z","13 Jan 15:00",2,0,FALSE,23,1,45,5474,86686,15157,9683,0,0,90,0,0,0,2,0,0,0,0,0,0,0,17,22.2,31.7,9,6.3,0,2,0,6,6,2,1,0,54,43,0,0,0,0,0,0,0,2,0,58,230,19
"2190",58,13021,"2018-01-20T12:30:00Z","20 Jan 12:30",0,4,TRUE,24,0,45,2128,89337,10810,8682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,232,5
"2191",58,13624,"2018-01-31T19:45:00Z","31 Jan 19:45",1,1,FALSE,25,0,45,-2075,87776,5843,7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,248,14
"2192",58,14237,"2018-02-03T15:00:00Z","03 Feb 15:00",3,1,TRUE,26,0,45,-5514,82347,1614,7128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,253,20
"2193",58,14862,"2018-02-10T15:00:00Z","10 Feb 15:00",1,1,FALSE,27,0,45,-7338,75113,1026,8364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,267,15
"2194",58,15489,"2018-02-24T15:00:00Z","24 Feb 15:00",4,1,TRUE,28,0,45,-5749,69460,518,6267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,273,16
"2195",58,16119,"2018-03-04T13:30:00Z","04 Mar 13:30",2,1,TRUE,29,1,45,-3909,65530,180,4089,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,10.4,0.3,0,1.1,0,0,0,3,1,0,1,0,7,5,0,0,0,0,0,0,0,0,0,58,281,1
"2196",58,16752,"2018-03-10T15:00:00Z","10 Mar 15:00",2,0,FALSE,30,0,45,-2688,55294,182,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,294,7
"2197",58,17653,"2018-03-31T14:00:00Z","31 Mar 15:00",0,2,TRUE,32,0,45,-1590,51222,146,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,312,9
"2198",58,18290,"2018-04-07T14:00:00Z","07 Apr 15:00",1,1,TRUE,33,0,45,-1514,49751,229,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,323,8
"2199",58,18962,"2018-04-14T14:00:00Z","14 Apr 15:00",3,2,FALSE,34,0,45,-1682,47901,329,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,332,6
"2200",58,18963,"2018-04-17T18:45:00Z","17 Apr 19:45",1,1,TRUE,34,2,45,-1682,47901,329,2011,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,17.8,1.5,0,1.9,0,0,0,3,5,0,0,0,41,37,0,0,0,0,0,0,0,1,0,58,343,17
"2201",58,20215,"2018-04-28T14:00:00Z","28 Apr 15:00",0,0,FALSE,36,6,45,-827,45857,84,911,0,0,88,0,0,1,0,0,0,0,0,0,0,0,23,10.6,11.4,4,2.6,0,0,0,2,5,0,0,0,42,36,0,0,0,0,1,0,1,0,1,58,351,4
"2202",58,20890,"2018-05-04T19:00:00Z","04 May 20:00",1,0,TRUE,37,9,45,-537,45317,271,808,0,0,90,0,0,1,0,0,0,0,0,0,0,3,32,22.4,25.7,2,5,0,1,0,3,5,2,3,0,31,22,0,0,0,0,0,0,0,0,1,58,363,12
"2203",58,20889,"2018-05-09T19:00:00Z","09 May 20:00",3,1,FALSE,37,1,45,-537,45317,271,808,0,0,90,0,0,0,3,0,0,0,0,0,0,0,13,15.8,0.7,2,1.9,0,0,0,6,8,0,0,0,36,32,0,0,0,0,2,0,0,0,0,58,306,11
"2204",58,21879,"2018-05-13T14:00:00Z","13 May 15:00",4,0,FALSE,38,0,45,-4,45398,638,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,374,10
"2205",59,59,"2017-08-12T16:30:00Z","12 Aug 17:30",0,2,TRUE,1,0,45,0,5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2,11
"2206",59,570,"2017-08-19T14:00:00Z","19 Aug 15:00",2,0,FALSE,2,0,45,-649,5722,64,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,13,9
"2207",59,1086,"2017-08-26T14:00:00Z","26 Aug 15:00",0,0,FALSE,3,0,45,-638,5218,79,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,27,18
"2208",59,1617,"2017-09-09T14:00:00Z","09 Sep 15:00",3,1,TRUE,4,0,44,-589,4817,80,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,32,19
"2209",59,2161,"2017-09-15T19:00:00Z","15 Sep 20:00",2,1,FALSE,5,0,44,-503,4333,13,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,2
"2210",59,2707,"2017-09-24T15:00:00Z","24 Sep 16:00",1,0,TRUE,6,0,44,-342,4013,35,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,13
"2211",59,3257,"2017-10-01T11:00:00Z","01 Oct 12:00",2,0,FALSE,7,1,44,-170,3890,60,230,0,0,90,0,0,0,2,0,0,0,0,0,0,0,13,15.8,2.2,2,2,0,0,0,4,4,0,0,0,32,23,0,0,0,0,1,0,0,0,3,59,68,1
"2212",59,3811,"2017-10-15T12:30:00Z","15 Oct 13:30",1,1,TRUE,8,0,44,-88,3850,75,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,71,7
"2213",59,4368,"2017-10-20T19:00:00Z","20 Oct 20:00",0,3,FALSE,9,6,44,-71,3803,24,95,0,0,90,0,0,1,0,0,0,0,0,0,0,0,27,16.8,1.3,0,1.8,0,0,0,6,11,0,1,0,27,16,0,0,0,0,0,0,0,0,1,59,90,20
"2214",59,4927,"2017-10-29T13:30:00Z","29 Oct 13:30",1,1,TRUE,10,1,44,383,4295,525,142,0,0,90,0,0,0,1,0,0,0,1,0,0,0,15,16.6,3.3,0,2,0,0,0,3,6,0,4,0,45,37,0,0,0,0,2,0,0,1,0,59,93,14
"2215",59,5490,"2017-11-04T15:00:00Z","04 Nov 15:00",0,1,FALSE,11,6,44,99,4448,226,127,0,0,90,0,0,1,0,0,0,0,0,0,0,0,21,10.2,0.7,0,1.1,0,0,0,6,7,0,0,0,26,13,0,0,0,0,1,0,0,1,0,59,107,16
"2216",59,6056,"2017-11-20T20:00:00Z","20 Nov 20:00",2,2,TRUE,12,1,44,1371,6055,1667,296,0,0,90,0,0,0,2,0,0,0,0,0,0,0,10,16,1.8,0,1.8,0,0,0,4,6,0,1,0,41,27,0,0,0,0,0,0,0,2,0,59,113,15
"2217",59,6625,"2017-11-25T15:00:00Z","25 Nov 15:00",1,0,FALSE,13,2,44,33,6164,357,324,0,0,90,0,0,0,1,0,0,0,0,0,0,0,19,17.8,5.2,0,2.3,0,1,0,3,7,0,2,0,38,28,0,0,0,0,0,0,0,0,3,59,124,12
"2218",59,7195,"2017-11-28T19:45:00Z","28 Nov 19:45",0,0,TRUE,14,0,44,875,7129,1157,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,131,6
